"idAguaMateriaOrganicaSedimento";"idCampanha";"idSitio";"dataMedida";"horaMedida";"profundidade";"batimetria";"agua";"materiaOrganica"
"1079";"1503";"15204";"2005-11-19";"09:30:00";"3.5";"69.199996948";"81.182296753";"17.867700576782"
"1080";"1503";"15205";"2005-11-19";"11:00:00";"0.5";"37.5";"86.644500732";"17.233999252319"
"1081";"1503";"15205";"2005-11-19";"11:00:00";"1.5";"37.5";"83.739601135";"17.006999969482"
"1082";"1503";"15205";"2005-11-19";"11:00:00";"2.5";"37.5";"80.865501404";"16.318199157715"
"1083";"1503";"15205";"2005-11-19";"11:00:00";"3.5";"37.5";"80.698898315";"17.000799179077"
"1084";"1503";"15206";"2005-11-22";"15:40:00";"0.5";"32";"87.683799744";"16.650899887085"
"1085";"1503";"15206";"2005-11-22";"15:40:00";"1.5";"32";"82.840103149";"15.505700111389"
"1086";"1503";"15206";"2005-11-22";"15:40:00";"2.5";"32";"78.115501404";"15.06369972229"
"1087";"1503";"15206";"2005-11-22";"15:40:00";"3.5";"32";"82.283699036";"15.709600448608"
"1088";"1503";"15207";"2005-11-19";"14:05:00";"0.5";"19.799999237";"91.679397583";"19.384599685669"
"1089";"1503";"15207";"2005-11-19";"14:05:00";"1.5";"19.799999237";"89.904701233";"18.980199813843"
"1090";"1503";"15207";"2005-11-19";"14:05:00";"2.5";"19.799999237";"89.91179657";"19.912300109863"
"1091";"1503";"15207";"2005-11-19";"14:05:00";"3.5";"19.799999237";"86.893699646";"17.706699371338"
"1092";"1503";"15208";"2005-11-22";"12:50:00";"0.5";"12";"72.138900757";"15.531000137329"
"1093";"1503";"15208";"2005-11-22";"12:50:00";"1.5";"12";"71.104103088";"15.682900428772"
"1094";"1503";"15208";"2005-11-22";"12:50:00";"2.5";"12";"70.064399719";"15.741499900818"
"1095";"1503";"15208";"2005-11-22";"12:50:00";"3.5";"12";"67.325698853";"15.367099761963"
"1096";"1503";"15209";"2005-11-20";"13:00:00";"0.5";"16";"86.318099976";"18.104700088501"
"1097";"1503";"15209";"2005-11-20";"13:00:00";"1.5";"16";"83.352096558";"17.63330078125"
"1098";"1503";"15209";"2005-11-20";"13:00:00";"2.5";"16";"81.603797913";"17.470399856567"
"1099";"1503";"15209";"2005-11-20";"13:00:00";"3.5";"16";"79.417198181";"18.471700668335"
"1100";"1503";"15210";"2005-11-22";"11:50:00";"0.5";"20";"91.480300903";"21.574199676514"
"1101";"1503";"15210";"2005-11-22";"11:50:00";"1.5";"20";"89.56300354";"20.992700576782"
"1102";"1503";"15210";"2005-11-22";"11:50:00";"2.5";"20";"88.270202637";"20.908899307251"
"1103";"1503";"15210";"2005-11-22";"11:50:00";"3.5";"20";"86.554496765";"20.529699325562"
"1104";"1503";"15211";"2005-11-20";"11:50:00";"0.5";"15";"84.297798157";"18.577499389648"
"1105";"1503";"15211";"2005-11-20";"11:50:00";"1.5";"15";"81.651298523";"17.632499694824"
"1106";"1503";"15211";"2005-11-20";"11:50:00";"2.5";"15";"78.490600586";"17.316799163818"
"1107";"1503";"15211";"2005-11-20";"11:50:00";"3.5";"15";"77.752700806";"17.315399169922"
"1108";"1503";"15212";"2005-11-22";"10:50:00";"0.5";"15.5";"93.345397949";"23.930099487305"
"1109";"1503";"15212";"2005-11-22";"10:50:00";"1.5";"15.5";"89.830200195";"22.547399520874"
"1110";"1503";"15212";"2005-11-22";"10:50:00";"2.5";"15.5";"89.013801575";"22.196699142456"
"1111";"1503";"15212";"2005-11-22";"10:50:00";"3.5";"15.5";"88.126602173";"21.246599197388"
"1112";"1503";"15213";"2005-11-20";"10:10:00";"0.5";"5.1999998093";"68.36289978";"7.5194702148438"
"1113";"1503";"15213";"2005-11-20";"10:10:00";"1.5";"5.1999998093";"52.421600342";"5.6923699378967"
"1114";"1503";"15213";"2005-11-20";"10:10:00";"2.5";"5.1999998093";"48.901199341";"5.4772200584412"
"1115";"1503";"15213";"2005-11-20";"10:10:00";"3.5";"5.1999998093";"41.652099609";"4.5231699943542"
"1116";"1503";"15214";"2005-11-22";"09:30:00";"0.5";"15.5";"91.209197998";"20.438600540161"
"1117";"1503";"15214";"2005-11-22";"09:30:00";"1.5";"15.5";"88.277603149";"20.443799972534"
"1118";"1503";"15214";"2005-11-22";"09:30:00";"2.5";"15.5";"86.598800659";"19.814100265503"
"1119";"1503";"15214";"2005-11-22";"09:30:00";"3.5";"15.5";"82.599098206";"18.901500701904"
"1120";"1506";"15215";"2006-04-06";"10:37:00";"0.5";"100";"94.479499817";"18.311899185181"
"1121";"1506";"15215";"2006-04-06";"10:37:00";"1.5";"100";"88.367500305";"16.39879989624"
"1122";"1506";"15215";"2006-04-06";"10:37:00";"2.5";"100";"84.161697388";"14.173100471497"
"1123";"1506";"15215";"2006-04-06";"10:37:00";"3.5";"100";"75.422096252";"10.3765001297"
"1124";"1509";"15216";"2006-08-01";"08:45:00";"0.5";"96";"96.423202515";"22.436899185181"
"1125";"1509";"15216";"2006-08-01";"08:45:00";"1.5";"96";"95.728500366";"21.551000595093"
"1126";"1509";"15216";"2006-08-01";"08:45:00";"2.5";"96";"95.246002197";"22.146900177002"
"1127";"1509";"15216";"2006-08-01";"08:45:00";"3.5";"96";"93.105796814";"19.522899627686"
"1128";"1509";"15217";"2006-08-01";"09:15:00";"0.5";"89";"92.427497864";"17.313299179077"
"1129";"1509";"15217";"2006-08-01";"09:15:00";"1.5";"89";"87.027900696";"16.585500717163"
"1130";"1509";"15217";"2006-08-01";"09:15:00";"2.5";"89";"82.412597656";"15.632200241089"
"1131";"1509";"15217";"2006-08-01";"09:15:00";"3.5";"89";"80.010002136";"14.043399810791"
"1132";"1509";"15218";"2006-07-31";"08:45:00";"0.5";"5";"43.847000122";"4.6306600570679"
"1133";"1509";"15218";"2006-07-31";"08:45:00";"1.5";"5";"34.011001587";"5.582859992981"
"1134";"1509";"15218";"2006-07-31";"08:45:00";"2.5";"5";"31.274299622";"6.3741698265076"
"1135";"1509";"15218";"2006-07-31";"08:45:00";"3.5";"5";"28.5189991";"6.4045300483704"
"1136";"1509";"15219";"2006-07-31";"09:34:00";"0.5";"42.799999237";"86.761299133";"17.429300308228"
"1137";"1509";"15219";"2006-07-31";"09:34:00";"1.5";"42.799999237";"84.033996582";"17.043600082397"
"1138";"1509";"15219";"2006-07-31";"09:34:00";"2.5";"42.799999237";"82.896003723";"17.074199676514"
"1139";"1509";"15219";"2006-07-31";"09:34:00";"3.5";"42.799999237";"82.112701416";"17.422700881958"
"1140";"1509";"15220";"2006-07-31";"10:12:00";"0.5";"25";"86.955802917";"17.877199172974"
"1141";"1509";"15220";"2006-07-31";"10:12:00";"1.5";"25";"84.13130188";"17.486999511719"
"1142";"1509";"15220";"2006-07-31";"10:12:00";"2.5";"25";"81.580200195";"17.220399856567"
"1143";"1509";"15220";"2006-07-31";"10:12:00";"3.5";"25";"80.567596436";"16.855100631714"
"1144";"1509";"15221";"2006-07-31";"10:44:00";"0.5";"21.100000381";"86.807296753";"18.07439994812"
"1145";"1509";"15221";"2006-07-31";"10:44:00";"1.5";"21.100000381";"82.223197937";"17.466899871826"
"1146";"1509";"15221";"2006-07-31";"10:44:00";"2.5";"21.100000381";"86.687301636";"17.227600097656"
"1147";"1509";"15221";"2006-07-31";"10:44:00";"3.5";"21.100000381";"84.422897339";"17.630899429321"
"1148";"1509";"15222";"2006-07-31";"11:08:00";"0.5";"4.1999998093";"54.018001556";"8.2910299301147"
"1149";"1509";"15222";"2006-07-31";"11:08:00";"1.5";"4.1999998093";"48.079898834";"8.6658000946045"
"1150";"1509";"15222";"2006-07-31";"11:08:00";"2.5";"4.1999998093";"48.757701874";"9.4182100296021"
"1151";"1509";"15222";"2006-07-31";"11:08:00";"3.5";"4.1999998093";"44.844898224";"9.634220123291"
"1152";"1509";"15223";"2006-08-05";"09:04:00";"0.5";"18";"87.80329895";"15.472599983215"
"1153";"1509";"15223";"2006-08-05";"09:04:00";"1.5";"18";"84.726097107";"14.805899620056"
"1154";"1509";"15223";"2006-08-05";"09:04:00";"2.5";"18";"82.804702759";"16.258399963379"
"1155";"1509";"15223";"2006-08-05";"09:04:00";"3.5";"18";"80.25869751";"15.753399848938"
"1156";"1509";"15224";"2006-08-05";"09:35:00";"0.5";"20.399999619";"90.596000671";"20.122200012207"
"1157";"1509";"15224";"2006-08-05";"09:35:00";"1.5";"20.399999619";"88.107002258";"18.954200744629"
"1158";"1509";"15224";"2006-08-05";"09:35:00";"2.5";"20.399999619";"87.346199036";"17.918199539185"
"1159";"1509";"15224";"2006-08-05";"09:35:00";"3.5";"20.399999619";"84.724502563";"18.546300888062"
"1160";"1509";"15225";"2006-08-05";"09:56:00";"0.5";"24.700000763";"93.649200439";"20.627000808716"
"1161";"1509";"15225";"2006-08-05";"09:56:00";"1.5";"24.700000763";"90.20929718";"19.203800201416"
"1162";"1509";"15225";"2006-08-05";"09:56:00";"2.5";"24.700000763";"86.770401001";"18.197099685669"
"1163";"1509";"15225";"2006-08-05";"09:56:00";"3.5";"24.700000763";"84.563499451";"17.390300750732"
"1164";"1509";"15226";"2006-08-05";"10:24:00";"0.5";"19.200000763";"93.05960083";"20.049999237061"
"1165";"1509";"15226";"2006-08-05";"10:24:00";"1.5";"19.200000763";"87.944198608";"19.074199676514"
"1166";"1509";"15226";"2006-08-05";"10:24:00";"2.5";"19.200000763";"85.300300598";"18.184400558472"
"1167";"1509";"15226";"2006-08-05";"10:24:00";"3.5";"19.200000763";"82.601196289";"17.139600753784"
"1168";"1509";"15227";"2006-08-05";"10:47:00";"0.5";"18.299999237";"76.0809021";"9.4218797683716"
"1169";"1509";"15227";"2006-08-05";"10:47:00";"1.5";"18.299999237";"63.524898529";"7.7208099365234"
"1170";"1509";"15227";"2006-08-05";"10:47:00";"2.5";"18.299999237";"56.224498749";"5.9911999702454"
"1171";"1509";"15227";"2006-08-05";"10:47:00";"3.5";"18.299999237";"54.270301819";"6.3787198066711"
"1172";"1606";"16100";"2006-03-29";"10:45:00";"0.5";"0.6999999881";"53.840900421";"5.8244700431824"
"1173";"1606";"16100";"2006-03-29";"10:45:00";"1.5";"0.6999999881";"49.505298615";"6.7470898628235"
"1174";"1606";"16100";"2006-03-29";"10:45:00";"2.5";"0.6999999881";"52.066799164";"7.388120174408"
"1175";"1606";"16100";"2006-03-29";"10:45:00";"3.5";"0.6999999881";"44.566398621";"5.4903302192688"
"1176";"1603";"16101";"2005-11-17";"17:30:00";"0.5";"38";"88.569099426";"19.368200302124"
"1177";"1603";"16101";"2005-11-17";"17:30:00";"1.5";"38";"85.792999268";"19.204200744629"
"1178";"1603";"16101";"2005-11-17";"17:30:00";"2.5";"38";"84.796096802";"19.596099853516"
"1179";"1603";"16101";"2005-11-17";"17:30:00";"3.5";"38";"84.629600525";"19.312999725342"
"1180";"1606";"16101";"2006-03-31";"15:40:00";"0.5";"40";"90.012496948";"18.94820022583"
"1181";"1606";"16101";"2006-03-31";"15:40:00";"1.5";"40";"86.946899414";"19.252099990845"
"1182";"1606";"16101";"2006-03-31";"15:40:00";"2.5";"40";"85.187103271";"18.78630065918"
"1183";"1606";"16101";"2006-03-31";"15:40:00";"3.5";"40";"84.122001648";"19.299800872803"
"1184";"1606";"16102";"2006-03-31";"14:58:00";"0.5";"22";"65.949302673";"8.896559715271"
"1185";"1606";"16102";"2006-03-31";"14:58:00";"1.5";"22";"60.631198883";"8.7109603881836"
"1186";"1606";"16102";"2006-03-31";"14:58:00";"2.5";"22";"58.146198273";"8.6303701400757"
"1187";"1606";"16102";"2006-03-31";"14:58:00";"3.5";"22";"56.146198273";"8.2412099838257"
"1188";"1606";"16103";"2006-04-01";"08:45:00";"0.5";"24.299999237";"87.106201172";"17.856100082397"
"1189";"1606";"16103";"2006-04-01";"08:45:00";"1.5";"24.299999237";"82.526298523";"17.291999816895"
"1190";"1606";"16103";"2006-04-01";"08:45:00";"2.5";"24.299999237";"79.985801697";"17.317300796509"
"1191";"1606";"16103";"2006-04-01";"08:45:00";"3.5";"24.299999237";"79.322799683";"17.066699981689"
"1192";"1606";"16104";"2006-04-01";"10:45:00";"0.5";"19";"84.68409729";"17.221500396729"
"1193";"1606";"16104";"2006-04-01";"10:45:00";"1.5";"19";"81.645202637";"17.519500732422"
"1194";"1606";"16104";"2006-04-01";"10:45:00";"2.5";"19";"80.774200439";"17.459499359131"
"1195";"1606";"16104";"2006-04-01";"10:45:00";"3.5";"19";"79.748802185";"17.448600769043"
"1196";"1606";"16105";"2006-03-31";"10:52:00";"0.5";"10";"78.1065979";"12.354800224304"
"1197";"1606";"16105";"2006-03-31";"10:52:00";"1.5";"10";"69.184997559";"10.817999839783"
"1198";"1606";"16105";"2006-03-31";"10:52:00";"2.5";"10";"63.124801636";"9.4983997344971"
"1199";"1606";"16105";"2006-03-31";"10:52:00";"3.5";"10";"58.932899475";"9.5188598632812"
"1200";"1606";"16106";"2006-03-31";"09:40:00";"0.5";"2.5";"19.782499313";"1.8633500337601"
"1201";"1606";"16106";"2006-03-31";"09:40:00";"1.5";"2.5";"12.891599655";"2.002110004425"
"1202";"1606";"16106";"2006-03-31";"09:40:00";"2.5";"2.5";"8.695810318";"1.1405700445175"
"1203";"1606";"16106";"2006-03-31";"09:40:00";"3.5";"2.5";"8.2883701324";"0.6236240267754"
"1204";"1609";"16107";"2006-08-10";"09:58:00";"0.5";"2.2000000477";"53.958900452";"6.0607900619507"
"1205";"1609";"16107";"2006-08-10";"09:58:00";"1.5";"2.2000000477";"47.556301117";"6.007740020752"
"1206";"1609";"16107";"2006-08-10";"09:58:00";"2.5";"2.2000000477";"51.143199921";"7.5217299461365"
"1207";"1609";"16107";"2006-08-10";"09:58:00";"3.5";"2.2000000477";"43.757598877";"4.9599599838257"
"1208";"1609";"16108";"2006-08-08";"09:53:00";"0.5";"39";"90.127197266";"18.267200469971"
"1209";"1609";"16108";"2006-08-08";"09:53:00";"1.5";"39";"86.826698303";"17.227100372314"
"1210";"1609";"16108";"2006-08-08";"09:53:00";"2.5";"39";"84.672599792";"17.653900146484"
"1211";"1609";"16108";"2006-08-08";"09:53:00";"3.5";"39";"84.098197937";"17.393800735474"
"1212";"1609";"16109";"2006-08-08";"08:52:00";"0.5";"29.899999619";"88.945198059";"17.167200088501"
"1213";"1609";"16109";"2006-08-08";"08:52:00";"1.5";"29.899999619";"88.001502991";"16.918500900269"
"1214";"1609";"16109";"2006-08-08";"08:52:00";"2.5";"29.899999619";"86.667503357";"17.870399475098"
"1215";"1609";"16109";"2006-08-08";"08:52:00";"3.5";"29.899999619";"86.059402466";"18.263000488281"
"1216";"1609";"16110";"2006-08-08";"10:50:00";"0.5";"21.799999237";"74.08480072";"10.05860042572"
"1217";"1609";"16110";"2006-08-08";"10:50:00";"1.5";"21.799999237";"67.294700623";"9.9963397979736"
"1218";"1609";"16110";"2006-08-08";"10:50:00";"2.5";"21.799999237";"65.627098083";"10.281700134277"
"1219";"1609";"16110";"2006-08-08";"10:50:00";"3.5";"21.799999237";"64.389801025";"9.8857498168945"
"1220";"1609";"16111";"2006-08-07";"12:16:00";"0.5";"22.299999237";"87.088996887";"17.698099136353"
"1221";"1609";"16111";"2006-08-07";"12:16:00";"1.5";"22.299999237";"83.036697388";"17.109899520874"
"1222";"1609";"16111";"2006-08-07";"12:16:00";"2.5";"22.299999237";"78.643501282";"17.154600143433"
"1223";"1609";"16111";"2006-08-07";"12:16:00";"3.5";"22.299999237";"76.953300476";"16.208700180054"
"1224";"1609";"16112";"2006-08-07";"11:19:00";"0.5";"9.8000001907";"72.493400574";"9.8197402954102"
"1225";"1609";"16112";"2006-08-07";"11:19:00";"1.5";"9.8000001907";"67.892799377";"10.259799957275"
"1226";"1609";"16112";"2006-08-07";"11:19:00";"2.5";"9.8000001907";"61.341999054";"8.4516897201538"
"1227";"1609";"16112";"2006-08-07";"11:19:00";"3.5";"9.8000001907";"59.359699249";"9.4828500747681"
"1228";"1609";"16113";"2006-08-07";"09:51:00";"0.5";"0.6000000238";"39.975299835";"3.7485198974609"
"1229";"1609";"16113";"2006-08-07";"09:51:00";"1.5";"0.6000000238";"28.441400528";"3.3947699069977"
"1230";"1609";"16113";"2006-08-07";"09:51:00";"2.5";"0.6000000238";"28.254999161";"3.5201799869537"
"1231";"1609";"16113";"2006-08-07";"09:51:00";"3.5";"0.6000000238";"28.168800354";"4.1076002120972"
"1232";"1603";"16114";"2005-11-14";"10:15:00";"0.5";"1.5";"55.660999298";"6.6258502006531"
"1233";"1603";"16114";"2005-11-14";"10:15:00";"1.5";"1.5";"33.17829895";"3.9576599597931"
"1234";"1603";"16114";"2005-11-14";"10:15:00";"2.5";"1.5";"22.841999054";"2.5832901000977"
"1235";"1603";"16114";"2005-11-14";"10:15:00";"3.5";"1.5";"17.972600937";"1.5925799608231"
"1236";"1603";"16115";"2005-11-17";"15:30:00";"0.5";"20.5";"69.29599762";"9.3025302886963"
"1237";"1603";"16115";"2005-11-17";"15:30:00";"1.5";"20.5";"61.000198364";"8.6178903579712"
"1238";"1603";"16115";"2005-11-17";"15:30:00";"2.5";"20.5";"58.266799927";"8.6097497940063"
"1239";"1603";"16115";"2005-11-17";"15:30:00";"3.5";"20.5";"56.080001831";"8.8266201019287"
"1240";"1603";"16116";"2005-11-17";"12:45:00";"0.5";"22.899999619";"88.33769989";"18.53450012207"
"1241";"1603";"16116";"2005-11-17";"12:45:00";"1.5";"22.899999619";"85.079902649";"18.125200271606"
"1242";"1603";"16116";"2005-11-17";"12:45:00";"2.5";"22.899999619";"82.857597351";"17.832599639893"
"1243";"1603";"16116";"2005-11-17";"12:45:00";"3.5";"22.899999619";"81.695396423";"17.937999725342"
"1244";"1603";"16117";"2005-11-17";"11:56:00";"0.5";"21";"85.644798279";"18.310499191284"
"1245";"1603";"16117";"2005-11-17";"11:56:00";"1.5";"21";"82.881103516";"18.392599105835"
"1246";"1603";"16117";"2005-11-17";"11:56:00";"2.5";"21";"80.875701904";"17.975400924683"
"1247";"1603";"16117";"2005-11-17";"11:56:00";"3.5";"21";"78.807998657";"17.897199630737"
"1248";"1603";"16118";"2005-11-17";"10:45:00";"0.5";"8.8000001907";"62.877498627";"8.414999961853"
"1249";"1603";"16118";"2005-11-17";"10:45:00";"1.5";"8.8000001907";"62.918598175";"9.5974798202515"
"1250";"1603";"16118";"2005-11-17";"10:45:00";"2.5";"8.8000001907";"55.744998932";"8.500129699707"
"1251";"1603";"16118";"2005-11-17";"10:45:00";"3.5";"8.8000001907";"56.167198181";"8.8170499801636"
"1252";"1603";"16119";"2005-11-17";"09:30:00";"0.5";"0.8999999762";"51.750801086";"4.3157000541687"
"1253";"1603";"16119";"2005-11-17";"09:30:00";"1.5";"0.8999999762";"45.961898804";"5.1596097946167"
"1254";"1603";"16119";"2005-11-17";"09:30:00";"2.5";"0.8999999762";"40.702400208";"4.8193898200989"
"1255";"1603";"16119";"2005-11-17";"09:30:00";"3.5";"0.8999999762";"38.091499329";"3.8722400665283"
"1256";"1609";"16120";"2006-08-08";"08:29:00";"0.5";"24.399999619";"78.68699646";"9.8539400100708"
"1257";"1609";"16120";"2006-08-08";"08:29:00";"1.5";"24.399999619";"58.711200714";"7.7391700744629"
"1258";"1609";"16120";"2006-08-08";"08:29:00";"2.5";"24.399999619";"39.37789917";"5.6400399208069"
"1259";"1609";"16120";"2006-08-08";"08:29:00";"3.5";"24.399999619";"27.479600906";"4.8172402381897"
"1260";"1609";"16121";"2006-08-08";"09:18:00";"0.5";"28.299999237";"90.101799011";"16.986099243164"
"1261";"1609";"16121";"2006-08-08";"09:18:00";"1.5";"28.299999237";"86.434799194";"17.332799911499"
"1262";"1609";"16121";"2006-08-08";"09:18:00";"2.5";"28.299999237";"83.229301453";"17.32559967041"
"1263";"1609";"16121";"2006-08-08";"09:18:00";"3.5";"28.299999237";"83.499198914";"17.973699569702"
"1264";"1609";"16122";"2006-08-06";"14:24:00";"0.5";"9.1999998093";"61.171100616";"6.9662098884583"
"1265";"1609";"16122";"2006-08-06";"14:24:00";"1.5";"9.1999998093";"49.675300598";"6.9601202011108"
"1266";"1609";"16122";"2006-08-06";"14:24:00";"2.5";"9.1999998093";"45.425800323";"6.5924801826477"
"1267";"1609";"16122";"2006-08-06";"14:24:00";"3.5";"9.1999998093";"44.8227005";"3.5672399997711"
"1268";"1609";"16123";"2006-08-06";"14:50:00";"0.5";"30.200000763";"87.198097229";"16.566799163818"
"1269";"1609";"16123";"2006-08-06";"14:50:00";"1.5";"30.200000763";"82.764503479";"16.999900817871"
"1270";"1609";"16123";"2006-08-06";"14:50:00";"2.5";"30.200000763";"81.655899048";"16.438100814819"
"1271";"1609";"16123";"2006-08-06";"14:50:00";"3.5";"30.200000763";"80.705703735";"15.295499801636"
"1272";"1609";"16124";"2006-08-06";"15:07:00";"0.5";"23.399999619";"88.809898376";"16.248500823975"
"1273";"1609";"16124";"2006-08-06";"15:07:00";"1.5";"23.399999619";"84.840698242";"16.975799560547"
"1274";"1609";"16124";"2006-08-06";"15:07:00";"2.5";"23.399999619";"82.374603271";"16.986400604248"
"1275";"1609";"16124";"2006-08-06";"15:07:00";"3.5";"23.399999619";"81.776199341";"16.358699798584"
"1276";"1609";"16125";"2006-08-06";"15:27:00";"0.5";"29.700000763";"87.3411026";"17.000600814819"
"1277";"1609";"16125";"2006-08-06";"15:27:00";"1.5";"29.700000763";"83.807403564";"16.380899429321"
"1278";"1609";"16125";"2006-08-06";"15:27:00";"2.5";"29.700000763";"80.638298035";"15.414699554443"
"1279";"1609";"16125";"2006-08-06";"15:27:00";"3.5";"29.700000763";"78.134399414";"15.846799850464"
"1280";"1609";"16126";"2006-08-06";"15:58:00";"0.5";"24.5";"87.806800842";"16.919599533081"
"1281";"1609";"16126";"2006-08-06";"15:58:00";"1.5";"24.5";"83.994400024";"18.631900787354"
"1282";"1609";"16126";"2006-08-06";"15:58:00";"2.5";"24.5";"81.082702637";"17.159700393677"
"1283";"1609";"16126";"2006-08-06";"15:58:00";"3.5";"24.5";"77.92539978";"16.825000762939"
