"idIonsNaAguaIntersticialDoSedimento";"idCampanha";"idSitio";"profundidade";"batimetria";"F";"Cl";"NO2";"Br";"NO3";"PO4";"SO4";"Na";"NH4";"K";"Mg";"Ca";"acetato";"dataMedida";"horaMedida"
"814";"1409";"14105";"1.5";"55";\N;\N;"0";\N;"1.3591599464";\N;"212.63800049";\N;"734.82598877";\N;\N;\N;"4.7245697975";"2006-08-09";"14:47:00"
"815";"1409";"14105";"2.5";"55";\N;\N;"0";\N;"2.1167600155";\N;"178.45799255";\N;"919.88702393";\N;\N;\N;"3.2780399323";"2006-08-09";"14:47:00"
"816";"1409";"14105";"3.5";"55";\N;\N;"0";\N;"1.317980051";\N;"138.32099915";\N;"1162.0500488";\N;\N;\N;"4.3819999695";"2006-08-09";"14:47:00"
"817";"1409";"14106";"0.5";"48.799999237";\N;\N;"0";\N;"16.070699692";\N;"212.11799622";\N;"233.41000366";\N;\N;\N;"1.775390029";"2006-08-09";"14:15:00"
"818";"1409";"14106";"1.5";"48.799999237";\N;\N;"0";\N;"2.125";\N;"136.14199829";\N;"501.83200073";\N;\N;\N;"2.649420023";"2006-08-09";"14:15:00"
"819";"1409";"14106";"2.5";"48.799999237";\N;\N;"0";\N;"2.3020501137";\N;"188.73699951";\N;"483.49301147";\N;\N;\N;"7.1005997658";"2006-08-09";"14:15:00"
"820";"1409";"14106";"3.5";"48.799999237";\N;\N;"0";\N;"1.3344500065";\N;"180.35299683";\N;"771.92199707";\N;\N;\N;"12.257399559";"2006-08-09";"14:15:00"
"821";"1409";"14107";"0.5";"25";\N;\N;"0";\N;"1.1697599888";\N;"177.44599915";\N;"555.1829834";\N;\N;\N;"3.2027900219";"2006-08-09";"13:35:00"
"822";"1409";"14107";"1.5";"25";\N;\N;"0";\N;"1.4373899698";\N;"166.75900269";\N;"828.60699463";\N;\N;\N;"2.8623800278";"2006-08-09";"13:35:00"
"823";"1409";"14107";"2.5";"25";\N;\N;"0";\N;"1.1738699675";\N;"84.230003357";\N;"1589.2800293";\N;\N;\N;"2.8408401012";"2006-08-09";"13:35:00"
"824";"1409";"14107";"3.5";"25";\N;\N;"0";\N;"1.2809300423";\N;"125.92199707";\N;"1462.1500244";\N;\N;\N;"2.6690499783";"2006-08-09";"13:35:00"
"825";"1506";"15181";"0.5";"93";\N;\N;"11.786399841";\N;"6.3124098778";\N;"238.397995";\N;"4139.7001953";\N;\N;\N;"39.142601013";"2006-04-06";"10:00:00"
"826";"1506";"15181";"1.5";"93";\N;\N;"10.665100098";\N;"10.335100174";\N;"234.28300476";\N;"4098.0200195";\N;\N;\N;"38.5727005";"2006-04-06";"10:00:00"
"827";"1506";"15181";"2.5";"93";\N;\N;"21.870599747";\N;"24.01320076";\N;"294.31500244";\N;"5164.2099609";\N;\N;\N;"41.180099487";"2006-04-06";"10:00:00"
"828";"1506";"15181";"3.5";"93";\N;\N;"0.0925151035";\N;"57.158401489";\N;"166.53500366";\N;"3638.6999512";\N;\N;\N;"11.2354002";"2006-04-06";"10:00:00"
"829";"1506";"15182";"0.5";"74";\N;\N;"0";\N;"4.5460400581";\N;"226.53500366";\N;"466.4039917";\N;\N;\N;"4.6878299713";"2006-04-06";"08:55:00"
"830";"1506";"15182";"1.5";"74";\N;\N;"0";\N;"4.2166399956";\N;"258.73199463";\N;"544.76300049";\N;\N;\N;"11.811400414";"2006-04-06";"08:55:00"
"831";"1506";"15182";"2.5";"74";\N;\N;"0";\N;"7.7329201698";\N;"228.41400146";\N;"731.90802002";\N;\N;\N;"9.4784097672";"2006-04-06";"08:55:00"
"832";"1506";"15182";"3.5";"74";\N;\N;"0";\N;"1.8408999443";\N;"177.91799927";\N;"811.10101318";\N;\N;\N;"4.7607998848";"2006-04-06";"08:55:00"
"833";"1506";"15183";"0.5";"40";\N;\N;"0";\N;"3.2902300358";\N;"106.0039978";\N;"833.60900879";\N;\N;\N;"6.7439799309";"2006-04-06";"13:17:00"
"834";"1506";"15183";"1.5";"40";\N;\N;"0";\N;"4.0066599846";\N;"115.40299988";\N;"879.03997803";\N;\N;\N;"7.910009861";"2006-04-06";"13:17:00"
"835";"1506";"15183";"2.5";"40";\N;\N;"0";\N;"3.6360900402";\N;"107.17099762";\N;"1091.6099854";\N;\N;\N;"8.0328998566";"2006-04-06";"13:17:00"
"836";"1506";"15183";"3.5";"40";\N;\N;"0.0962157995";\N;"4.0478301048";\N;"86.388999939";\N;"1400.4599609";\N;\N;\N;"5.0623202324";"2006-04-06";"13:17:00"
"837";"1506";"15184";"0.5";"34.700000763";\N;\N;"0";\N;"4.8754301071";\N;"242.94700623";\N;"1237.0799561";\N;\N;\N;"12.300800323";"2006-04-04";"09:14:00"
"838";"1506";"15184";"1.5";"34.700000763";\N;\N;"0";\N;"2.4955699444";\N;"171.78500366";\N;"1144.1300049";\N;\N;\N;"6.2351999283";"2006-04-04";"09:14:00"
"839";"1506";"15184";"2.5";"34.700000763";\N;\N;"0";\N;"5.8677301407";\N;"251.35099792";\N;"1136.2099609";\N;\N;\N;"7.0494198799";"2006-04-04";"09:14:00"
"840";"1506";"15184";"3.5";"34.700000763";\N;\N;"0";\N;"4.7230901718";\N;"145.6210022";\N;"1365.8699951";\N;\N;\N;"5.6423001289";"2006-04-04";"09:14:00"
"841";"1506";"15185";"0.5";"22.299999237";\N;\N;"0";\N;"7.0164899826";\N;"159.07499695";\N;"799.01397705";\N;\N;\N;"15.12460041";"2006-04-07";"12:10:00"
"842";"1506";"15185";"1.5";"22.299999237";\N;\N;"0";\N;"6.8353199959";\N;"109.24199677";\N;"1117.4499512";\N;\N;\N;"3.251940012";"2006-04-07";"12:10:00"
"843";"1506";"15185";"2.5";"22.299999237";\N;\N;"0";\N;"3.5125699043";\N;"87.588401794";\N;"1146.6300049";\N;\N;\N;"2.6235699654";"2006-04-07";"12:10:00"
"844";"1506";"15185";"3.5";"22.299999237";\N;\N;"0";\N;"5.797729969";\N;"126.41400146";\N;"1310.8499756";\N;\N;\N;"3.5077300072";"2006-04-07";"12:10:00"
"845";"1506";"15186";"0.5";"14.600000381";\N;\N;"0";\N;"8.6819801331";\N;"245.21400452";\N;"527.67401123";\N;\N;\N;"11.561200142";"2006-04-03";"12:28:00"
"846";"1506";"15186";"1.5";"14.600000381";\N;\N;"0";\N;"21.287399292";\N;"210.95799255";\N;"1011.5800171";\N;\N;\N;"22.194099426";"2006-04-03";"12:28:00"
"847";"1506";"15186";"2.5";"14.600000381";\N;\N;"0";\N;"8.8199100494";\N;"104.88400269";\N;"786.51000977";\N;\N;\N;"8.6318798065";"2006-04-03";"12:28:00"
"848";"1506";"15186";"3.5";"14.600000381";\N;\N;"0.118418999";\N;"8.2640600204";\N;"135.61799622";\N;"802.76501465";\N;\N;\N;"10.329199791";"2006-04-03";"12:28:00"
"849";"1506";"15187";"0.5";"17.100000381";\N;\N;"0";\N;"6.9794301987";\N;"218.94700623";\N;"961.56799316";\N;\N;\N;"7.5568099022";"2006-04-07";"11:09:00"
"850";"1506";"15187";"1.5";"17.100000381";\N;\N;"0";\N;"12.393799782";\N;"244.6230011";\N;"1255";\N;\N;\N;"9.4838600159";"2006-04-07";"11:09:00"
"851";"1506";"15187";"2.5";"17.100000381";\N;\N;"0";\N;"4.686029911";\N;"178.48599243";\N;"1356.2800293";\N;\N;\N;"5.7536501884";"2006-04-07";"11:09:00"
"852";"1506";"15187";"3.5";"17.100000381";\N;\N;"0";\N;"3.6154999733";\N;"114.72799683";\N;"1622.6199951";\N;\N;\N;"4.2793898582";"2006-04-07";"11:09:00"
"853";"1506";"15188";"0.5";"22.299999237";\N;\N;"0";\N;"3.4508099556";\N;"313.90600586";\N;"1415.8800049";\N;\N;\N;"10.384200096";"2006-04-03";"11:44:00"
"854";"1506";"15188";"1.5";"22.299999237";\N;\N;"0";\N;"2.4214498997";\N;"261.01901245";\N;"1754.75";\N;\N;\N;"7.6276302338";"2006-04-03";"11:44:00"
"855";"1506";"15188";"2.5";"22.299999237";\N;\N;"0";\N;"3.8872499466";\N;"205.10899353";\N;"1756.4100342";\N;\N;\N;"5.2382898331";"2006-04-03";"11:44:00"
"856";"1506";"15188";"3.5";"22.299999237";\N;\N;"0";\N;"24.766700745";\N;"225.94700623";\N;"7009.3999023";\N;\N;\N;"14.861399651";"2006-04-03";"11:44:00"
"857";"1506";"15189";"0.5";"20.600000381";\N;\N;"0";\N;"25.413099289";\N;"483.41400146";\N;"1184.5600586";\N;\N;\N;"16.821300507";"2006-04-07";"10:10:00"
"858";"1506";"15189";"1.5";"20.600000381";\N;\N;"0";\N;"2.7714300156";\N;"331.62200928";\N;"2150.7099609";\N;\N;\N;"20.267799377";"2006-04-07";"10:10:00"
"859";"1506";"15189";"2.5";"20.600000381";\N;\N;"0";\N;"2.3802800179";\N;"185.65400696";\N;"2450.8100586";\N;\N;\N;"7.873650074";"2006-04-07";"10:10:00"
"860";"1506";"15189";"3.5";"20.600000381";\N;\N;"0";\N;"3.8007900715";\N;"133.33500671";\N;"3093.9399414";\N;\N;\N;"5.9071998596";"2006-04-07";"10:10:00"
"861";"1506";"15190";"0.5";"18";\N;\N;"0";\N;"11.92440033";\N;"384.27301025";\N;"1930.2199707";\N;\N;\N;"16.459400177";"2006-04-03";"10:51:00"
"862";"1506";"15190";"1.5";"18";\N;\N;"0";\N;"17.923500061";\N;"534.02301025";\N;"2308.2600098";\N;\N;\N;"17.676700592";"2006-04-03";"10:51:00"
"863";"1506";"15190";"2.5";"18";\N;\N;"0";\N;"5.9912500381";\N;"419.74798584";\N;"2913.4599609";\N;\N;\N;"14.756500244";"2006-04-03";"10:51:00"
"864";"1506";"15190";"3.5";"18";\N;\N;"0";\N;"6.0077199936";\N;"411.54800415";\N;"2273.25";\N;\N;\N;"10.860300064";"2006-04-03";"10:51:00"
"865";"1506";"15191";"0.5";"8.1000003815";\N;\N;"0";\N;"1.8038400412";\N;"232.7440033";\N;"654.38299561";\N;\N;\N;"9.2209796906";"2006-04-07";"09:00:00"
"866";"1506";"15191";"1.5";"8.1000003815";\N;\N;"0";\N;"2.9402499199";\N;"215.60800171";\N;"1174.5500488";\N;\N;\N;"25.073200226";"2006-04-07";"09:00:00"
"867";"1506";"15191";"2.5";"8.1000003815";\N;\N;"0";\N;"6.617099762";\N;"191.54800415";\N;"1695.9799805";\N;\N;\N;"31.114299774";"2006-04-07";"09:00:00"
"868";"1506";"15191";"3.5";"8.1000003815";\N;\N;"0";\N;"1.7626700401";\N;"127.05400085";\N;"2032.3399658";\N;\N;\N;"22.717300415";"2006-04-07";"09:00:00"
"869";"1506";"15192";"0.5";"18.299999237";\N;\N;"0";\N;"7.0453100204";\N;"399.6619873";\N;"1402.1300049";\N;\N;\N;"8.1041002274";"2006-04-03";"09:53:00"
"870";"1506";"15192";"1.5";"18.299999237";\N;\N;"0";\N;"1.4662100077";\N;"214.32499695";\N;"2251.5800781";\N;\N;\N;"5.6842298508";"2006-04-03";"09:53:00"
"871";"1506";"15192";"2.5";"18.299999237";\N;\N;"0";\N;"1.6556099653";\N;"193.58299255";\N;"2509.5800781";\N;\N;\N;"6.5773801804";"2006-04-03";"09:53:00"
"872";"1506";"15192";"3.5";"18.299999237";\N;\N;"0";\N;"7.4199900627";\N;"323.09799194";\N;"2418.7199707";\N;\N;\N;"20.032699585";"2006-04-03";"09:53:00"
"873";"1506";"15193";"0.5";"90";\N;\N;"0";\N;"2.6314399242";\N;"206.08099365";\N;"1174.5500488";\N;\N;\N;"9.3989801407";"2006-04-06";"10:55:00"
"874";"1506";"15193";"1.5";"90";\N;\N;"0";\N;"3.0637700558";\N;"220.17799377";\N;"1406.7099609";\N;\N;\N;"14.683799744";"2006-04-06";"10:55:00"
"875";"1506";"15193";"2.5";"90";\N;\N;"0";\N;"4.0848898888";\N;"296.4460144";\N;"1513.8299561";\N;\N;\N;"23.684499741";"2006-04-06";"10:55:00"
"876";"1506";"15193";"3.5";"90";\N;\N;"0";\N;"2.3349900246";\N;"342.8039856";\N;"1497.1600342";\N;\N;\N;"26.307800293";"2006-04-06";"10:55:00"
"877";"1509";"15193";"0.5";"88";\N;\N;"0";\N;"1.182109952";\N;"114.17199707";\N;"1638.4599609";\N;\N;\N;"2.9321799278";"2006-08-01";"10:15:00"
"878";"1509";"15193";"1.5";"88";\N;\N;"0";\N;"23.642599106";\N;"148.37600708";\N;"2069.8500977";\N;\N;\N;"5.3077101707";"2006-08-01";"10:15:00"
"879";"1509";"15193";"2.5";"88";\N;\N;"0";\N;"23.799100876";\N;"132.31500244";\N;"2483.7399902";\N;\N;\N;"5.486219883";"2006-08-01";"10:15:00"
"880";"1509";"15193";"3.5";"88";\N;\N;"0";\N;"13.501399994";\N;"88.875801086";\N;"3127.6999512";\N;\N;\N;"2.7576100826";"2006-08-01";"10:15:00"
"881";"1509";"15194";"0.5";"70";\N;\N;"0";\N;"6.580039978";\N;"141.09899902";\N;"798.59698486";\N;\N;\N;"4.0124502182";"2006-08-01";"12:12:00"
"882";"1509";"15194";"1.5";"70";\N;\N;"0";\N;"1.1615200043";\N;"298.6289978";\N;"1004.0800171";\N;\N;\N;"14.491600037";"2006-08-01";"12:12:00"
"883";"1509";"15194";"2.5";"70";\N;\N;"0";\N;"6.242410183";\N;"227.30299377";\N;"1089.1099854";\N;\N;\N;"12.629699707";"2006-08-01";"12:12:00"
"884";"1509";"15194";"3.5";"70";\N;\N;"0";\N;"5.8306698799";\N;"167.29899597";\N;"691.47802734";\N;\N;\N;"6.0764598846";"2006-08-01";"12:12:00"
"885";"1509";"15195";"0.5";"16.5";\N;\N;"0";\N;"91.497596741";\N;"410.37701416";\N;"297.59799194";\N;\N;\N;"1.441059947";"2006-08-01";"11:21:00"
"886";"1509";"15195";"1.5";"16.5";\N;\N;"0";\N;"1.2562199831";\N;"152.03399658";\N;"377.20800781";\N;\N;\N;"1.5857399702";"2006-08-01";"11:21:00"
"887";"1509";"15195";"2.5";"16.5";\N;\N;"0";\N;"1.2315200567";\N;"212.41400146";\N;"390.96200562";\N;\N;\N;"2.9718399048";"2006-08-01";"11:21:00"
"888";"1509";"15195";"3.5";"16.5";\N;\N;"0";\N;"5.8512601852";\N;"162.977005";\N;"606.86700439";\N;\N;\N;"6.8369698524";"2006-08-01";"11:21:00"
"889";"1509";"15196";"0.5";"26.5";\N;\N;"0";\N;"6.3288798332";\N;"419.34100342";\N;"1865.6199951";\N;\N;\N;"30.758899689";"2006-08-04";"14:23:00"
"890";"1509";"15196";"1.5";"26.5";\N;\N;"0";\N;"9.4910497665";\N;"270.82998657";\N;"2374.1201172";\N;\N;\N;"16.998399734";"2006-08-04";"14:23:00"
"891";"1509";"15196";"2.5";"26.5";\N;\N;"0";\N;"8.4617004395";\N;"214.74499512";\N;"2226.9899902";\N;\N;\N;"8.3804101944";"2006-08-04";"14:23:00"
"892";"1509";"15196";"3.5";"26.5";\N;\N;"0";\N;"11.109199524";\N;"198.08500671";\N;"2239.0700684";\N;\N;\N;"6.4938898087";"2006-08-04";"14:23:00"
"893";"1509";"15197";"0.5";"20";\N;\N;"0";\N;"11.623900414";\N;"183.21899414";\N;"606.45001221";\N;\N;\N;"5.4735498428";"2006-08-02";"13:21:00"
"894";"1509";"15197";"1.5";"20";\N;\N;"0";\N;"7.9346699715";\N;"204.70500183";\N;"751.08099365";\N;\N;\N;"6.8669900894";"2006-08-02";"13:21:00"
"895";"1509";"15197";"2.5";"20";\N;\N;"0";\N;"102.73400116";\N;"289.30200195";\N;"1014.9199829";\N;\N;\N;"18.825500488";"2006-08-02";"13:21:00"
"896";"1509";"15197";"3.5";"20";\N;\N;"0";\N;"11.261500359";\N;"288.53399658";\N;"1345.0300293";\N;\N;\N;"18.324300766";"2006-08-02";"13:21:00"
"897";"1509";"15198";"0.5";"10.699999809";\N;\N;"0";\N;"6.2547698021";\N;"393.92401123";\N;"1044.5100098";\N;\N;\N;"9.415189743";"2006-08-04";"12:53:00"
"898";"1509";"15198";"1.5";"10.699999809";\N;\N;"0";\N;"9.8780899048";\N;"318.16000366";\N;"1672.6400146";\N;\N;\N;"17.282800674";"2006-08-04";"12:53:00"
"899";"1509";"15198";"2.5";"10.699999809";\N;\N;"0";\N;"7.9634900093";\N;"245.49000549";\N;"1928.9699707";\N;\N;\N;"15.412400246";"2006-08-04";"12:53:00"
"900";"1509";"15198";"3.5";"10.699999809";\N;\N;"0";\N;"14.164299965";\N;"243.07899475";\N;"2334.5200195";\N;\N;\N;"18.572599411";"2006-08-04";"12:53:00"
"901";"1509";"15199";"0.5";"14.899999619";\N;\N;"0";\N;"1.3015099764";\N;"251.63900757";\N;"948.22998047";\N;\N;\N;"17.14220047";"2006-08-02";"12:12:00"
"902";"1509";"15199";"1.5";"14.899999619";\N;\N;"0";\N;"2.0673499107";\N;"171.19700623";\N;"1193.7299805";\N;\N;\N;"4.33562994";"2006-08-02";"12:12:00"
"903";"1509";"15199";"2.5";"14.899999619";\N;\N;"0";\N;"1.7709000111";\N;"273.87298584";\N;"1480.0699463";\N;\N;\N;"15.914500237";"2006-08-02";"12:12:00"
"904";"1509";"15199";"3.5";"14.899999619";\N;\N;"0";\N;"1.6267900467";\N;"357.89300537";\N;"1506.75";\N;\N;\N;"28.860700607";"2006-08-02";"12:12:00"
"905";"1509";"15200";"0.5";"15.199999809";\N;\N;"0";\N;"13.139100075";\N;"212.63800049";\N;"676.47302246";\N;\N;\N;"4.7424302101";"2006-08-02";"11:00:00"
"906";"1509";"15200";"1.5";"15.199999809";\N;\N;"0.6328039765";\N;"54.663200378";\N;"155.61199951";\N;"926.97302246";\N;\N;\N;"6.514289856";"2006-08-02";"11:00:00"
"907";"1509";"15200";"2.5";"15.199999809";\N;\N;"0";\N;"2.7302598953";\N;"129.18099976";\N;"1324.1899414";\N;\N;\N;"4.0170102119";"2006-08-02";"11:00:00"
"908";"1509";"15200";"3.5";"15.199999809";\N;\N;"0";\N;"2.2773399353";\N;"134.10299683";\N;"1557.5999756";\N;\N;\N;"7.3922400475";"2006-08-02";"11:00:00"
"909";"1509";"15201";"0.5";"15.199999809";\N;\N;"0";\N;"2.4091000557";\N;"835.42102051";\N;"2155.3000488";\N;\N;\N;"29.701499939";"2006-08-04";"11:36:00"
"910";"1509";"15201";"1.5";"15.199999809";\N;\N;"0";\N;"36.871898651";\N;"480.79998779";\N;"3699.5600586";\N;\N;\N;"24.044300079";"2006-08-04";"11:36:00"
"911";"1509";"15201";"2.5";"15.199999809";\N;\N;"0";\N;"5.5424499512";\N;"608.1920166";\N;"3004.7399902";\N;\N;\N;"13.174200058";"2006-08-04";"11:36:00"
"912";"1509";"15201";"3.5";"15.199999809";\N;\N;"0";\N;"5.3942298889";\N;"430.66699219";\N;"3895.4499512";\N;\N;\N;"14.285699844";"2006-08-04";"11:36:00"
"913";"1509";"15202";"0.5";"6";\N;\N;"0";\N;"2.6314399242";\N;"154.90499878";\N;"605.61700439";\N;\N;\N;"1.9764499664";"2006-08-02";"09:48:00"
"914";"1509";"15202";"1.5";"6";\N;\N;"11.531100273";\N;"98.361297607";\N;"143.30999756";\N;"1320.4399414";\N;\N;\N;"3.6421399117";"2006-08-02";"09:48:00"
"915";"1509";"15202";"2.5";"6";\N;\N;"4.0188598633";\N;"7.6629199982";\N;"188.81700134";\N;"2725.8999023";\N;\N;\N;"5.0281100273";"2006-08-02";"09:48:00"
"916";"1509";"15202";"3.5";"6";\N;\N;"0.0222036";\N;"3.7019701004";\N;"143.30999756";\N;"2750.0800781";\N;\N;\N;"7.5821399689";"2006-08-02";"09:48:00"
"917";"1509";"15203";"0.5";"16.200000763";\N;\N;"0";\N;"8.6016902924";\N;"35.460899353";\N;"1074.9399414";\N;\N;\N;"6.1111698151";"2006-08-04";"10:00:00"
"918";"1509";"15203";"1.5";"16.200000763";\N;\N;"0";\N;"3.6113801003";\N;"212.87800598";\N;"1671.8000488";\N;\N;\N;"6.5134000778";"2006-08-04";"10:00:00"
"919";"1509";"15203";"2.5";"16.200000763";\N;\N;"0";\N;"2.6520299911";\N;"299.24899292";\N;"1781.4200439";\N;\N;\N;"12.327599525";"2006-08-04";"10:00:00"
"920";"1509";"15203";"3.5";"16.200000763";\N;\N;"0";\N;"7.2058901787";\N;"306.9289856";\N;"2260.75";\N;\N;\N;"16.331199646";"2006-08-04";"10:00:00"
"921";"1503";"15204";"0.5";"69.199996948";\N;\N;"0";\N;"6.3330001831";\N;"152.01800537";\N;"919.05401611";\N;\N;\N;"10.070599556";"2005-11-19";"09:30:00"
"922";"1503";"15204";"1.5";"69.199996948";\N;\N;"0";\N;"6.5306301117";\N;"150.01899719";\N;"854.44897461";\N;\N;\N;"8.0432901382";"2005-11-19";"09:30:00"
"923";"1503";"15204";"2.5";"69.199996948";\N;\N;"0";\N;"18.993999481";\N;"208.19999695";\N;"1014.5";\N;\N;\N;"10.53219986";"2005-11-19";"09:30:00"
"924";"1503";"15204";"3.5";"69.199996948";\N;\N;"0";\N;"28.031799316";\N;"202.1309967";\N;"1009.0800171";\N;\N;\N;"11.222999573";"2005-11-19";"09:30:00"
"925";"1503";"15205";"0.5";"37.5";\N;\N;"0.0259041991";\N;"14.337300301";\N;"185.97399902";\N;"430.14199829";\N;\N;\N;"7.2081599236";"2005-11-19";"11:00:00"
"926";"1503";"15205";"1.5";"37.5";\N;\N;"0.0259041991";\N;"3.4508099556";\N;"221.06199646";\N;"699.81500244";\N;\N;\N;"13.183199883";"2005-11-19";"11:00:00"
"927";"1503";"15205";"2.5";"37.5";\N;\N;"0";\N;"3.6237399578";\N;"177.81799316";\N;"773.17199707";\N;\N;\N;"19.104799271";"2005-11-19";"11:00:00"
"928";"1503";"15205";"3.5";"37.5";\N;\N;"0.0148024";\N;"4.0848898888";\N;"180.53700256";\N;"893.62902832";\N;\N;\N;"16.112400055";"2005-11-19";"11:00:00"
"929";"1503";"15206";"0.5";"32";\N;\N;"0";\N;"23.683799744";\N;"1180.0799561";\N;"982.40802002";\N;\N;\N;"11.745200157";"2005-11-22";"15:40:00"
"930";"1503";"15206";"1.5";"32";\N;\N;"0";\N;"2.7055499554";\N;"373.57000732";\N;"1102.8599854";\N;\N;\N;"9.9548902512";"2005-11-22";"15:40:00"
"931";"1503";"15206";"2.5";"32";\N;\N;"0.0148024";\N;"26.215999603";\N;"551.17901611";\N;"1056.5999756";\N;\N;\N;"12.192700386";"2005-11-22";"15:40:00"
"932";"1503";"15206";"3.5";"32";\N;\N;"0";\N;"2.6767299175";\N;"407.61401367";\N;"1359.1999512";\N;\N;\N;"16.548400879";"2005-11-22";"15:40:00"
"933";"1503";"15207";"0.5";"19.799999237";\N;\N;"0";\N;"2.339099884";\N;"471.02801514";\N;"705.65002441";\N;\N;\N;"16.261699677";"2005-11-19";"14:05:00"
"934";"1503";"15207";"1.5";"19.799999237";\N;\N;"0";\N;"8.3546495438";\N;"475.75";\N;"855.69897461";\N;\N;\N;"17.354000092";"2005-11-19";"14:05:00"
"935";"1503";"15207";"2.5";"19.799999237";\N;\N;"0";\N;"17.76709938";\N;"436.26098633";\N;"1145.8000488";\N;\N;\N;"31.512599945";"2005-11-19";"14:05:00"
"936";"1503";"15207";"3.5";"19.799999237";\N;\N;"0";\N;"2.5779099464";\N;"496.16799927";\N;"1393.3800049";\N;\N;\N;"43.684299469";"2005-11-19";"14:05:00"
"937";"1503";"15208";"0.5";"12";\N;\N;"0";\N;"1.3715100288";\N;"431.88699341";\N;"1276.6700439";\N;\N;\N;"59.837600708";"2005-11-22";"12:50:00"
"938";"1503";"15208";"1.5";"12";\N;\N;"0";\N;"1.6061999798";\N;"372.76998901";\N;"2237.4099121";\N;\N;\N;"72.997703552";"2005-11-22";"12:50:00"
"939";"1503";"15208";"2.5";"12";\N;\N;"0";\N;"1.3509199619";\N;"362.375";\N;"2154.4599609";\N;\N;\N;"55.976799011";"2005-11-22";"12:50:00"
"940";"1503";"15208";"3.5";"12";\N;\N;"0.1258209944";\N;"1.6556099653";\N;"378.9750061";\N;"2287.4199219";\N;\N;\N;"47.721099854";"2005-11-22";"12:50:00"
"941";"1503";"15209";"0.5";"16";\N;\N;"0";\N;"2.1167600155";\N;"180.09700012";\N;"1094.9499512";\N;\N;\N;"13.244099617";"2005-11-20";"13:00:00"
"942";"1503";"15209";"1.5";"16";\N;\N;"0";\N;"8.1570100784";\N;"171.5249939";\N;"864.86901855";\N;\N;\N;"9.1076002121";"2005-11-20";"13:00:00"
"943";"1503";"15209";"2.5";"16";\N;\N;"0";\N;"9.2357702255";\N;"248.03300476";\N;"1027.4200439";\N;\N;\N;"19.285800934";"2005-11-20";"13:00:00"
"944";"1503";"15209";"3.5";"16";\N;\N;"0";\N;"8.4863996506";\N;"195.64599609";\N;"1166.2199707";\N;\N;\N;"21.30739975";"2005-11-20";"13:00:00"
"945";"1503";"15210";"0.5";"20";\N;\N;"0";\N;"3.475509882";\N;"349.27301025";\N;"1181.6400146";\N;\N;\N;"10.322299957";"2005-11-22";"11:50:00"
"946";"1503";"15210";"1.5";"20";\N;\N;"0";\N;"1.8326599598";\N;"396.81100464";\N;"1141.2099609";\N;\N;\N;"8.900970459";"2005-11-22";"11:50:00"
"947";"1503";"15210";"2.5";"20";\N;\N;"0";\N;"2.3720400333";\N;"222.18099976";\N;"1464.6500244";\N;\N;\N;"8.3985204697";"2005-11-22";"11:50:00"
"948";"1503";"15210";"3.5";"20";\N;\N;"0";\N;"2.9443600178";\N;"285.16799927";\N;"1288.7600098";\N;\N;\N;"8.6264295578";"2005-11-22";"11:50:00"
"949";"1503";"15211";"0.5";"15";\N;\N;"0";\N;"5.2871699333";\N;"240.46099854";\N;"816.93701172";\N;\N;\N;"14.940099716";"2005-11-20";"11:50:00"
"950";"1503";"15211";"1.5";"15";\N;\N;"0";\N;"13.546699524";\N;"197.32499695";\N;"926.55603027";\N;\N;\N;"14.934000015";"2005-11-20";"11:50:00"
"951";"1503";"15211";"2.5";"15";\N;\N;"0";\N;"2.9814200401";\N;"210.57899475";\N;"1057.0200195";\N;\N;\N;"13.861800194";"2005-11-20";"11:50:00"
"952";"1503";"15211";"3.5";"15";\N;\N;"0";\N;"9.4828195572";\N;"238.42199707";\N;"1290.0100098";\N;\N;\N;"23.442699432";"2005-11-20";"11:50:00"
"953";"1503";"15212";"0.5";"15.5";\N;\N;"0";\N;"12.500900269";\N;"679.5300293";\N;"2342.4399414";\N;\N;\N;"23.642400742";"2005-11-22";"10:50:00"
"954";"1503";"15212";"1.5";"15.5";\N;\N;"0";\N;"4.2248802185";\N;"499.7749939";\N;"1339.6099854";\N;\N;\N;"13.850700378";"2005-11-22";"10:50:00"
"955";"1503";"15212";"2.5";"15.5";\N;\N;"0";\N;"2.3720400333";\N;"675.61199951";\N;"2007.3299561";\N;\N;\N;"13.995400429";"2005-11-22";"10:50:00"
"956";"1503";"15212";"3.5";"15.5";\N;\N;"0";\N;"5.4106998444";\N;"650.16802979";\N;"1977.7399902";\N;\N;\N;"13.168999672";"2005-11-22";"10:50:00"
"957";"1503";"15213";"0.5";"5.1999998093";\N;\N;"0.2812460065";\N;"32.927398682";\N;"328.49099731";\N;"594.36297607";\N;\N;\N;"7.5000500679";"2005-11-20";"10:10:00"
"958";"1503";"15213";"1.5";"5.1999998093";\N;\N;"0";\N;"3.467279911";\N;"399.67800903";\N;"1111.6199951";\N;\N;\N;"23.490100861";"2005-11-20";"10:10:00"
"959";"1503";"15213";"2.5";"5.1999998093";\N;\N;"0";\N;"21.777399063";\N;"315.56500244";\N;"1555.5100098";\N;\N;\N;"25.212600708";"2005-11-20";"10:10:00"
"960";"1503";"15213";"3.5";"5.1999998093";\N;\N;"0";\N;"3.6031498909";\N;"292.51998901";\N;"1946.4799805";\N;\N;\N;"33.017601013";"2005-11-20";"10:10:00"
