"idNutrientesSedimento";"idCampanha";"idSitio";"profundidade";"batimetria";"N2";"PT";"TC";"dataMedida";"horaMedida"
"717";"1304";"13122";"3.5";"40.5";"1.7884700298";"0.4803229868";"18.979999542";"2004-11-16";"11:45:00"
"718";"1304";"13123";"0.5";"27.399999619";"2.3372199535";"0.4575810134";"22.629999161";"2004-11-18";"14:30:00"
"719";"1304";"13123";"1.5";"27.399999619";"1.7476500273";"0.5116130114";"19.200000763";"2004-11-18";"14:30:00"
"720";"1304";"13123";"2.5";"27.399999619";"1.6171000004";"0.3983870149";"16.229999542";"2004-11-18";"14:30:00"
"721";"1304";"13123";"3.5";"27.399999619";"1.6297299862";"0.3722580075";"16.290000916";"2004-11-18";"14:30:00"
"722";"1304";"13124";"0.5";"44";"1.7939699888";"0.4454840124";"18.850000381";"2004-11-16";"13:30:00"
"723";"1304";"13124";"1.5";"44";"1.4949799776";"0.4440320134";"18.190000534";"2004-11-16";"13:30:00"
"724";"1304";"13124";"2.5";"44";"1.6044700146";"0.4303230047";"17.049999237";"2004-11-16";"13:30:00"
"725";"1304";"13124";"3.5";"44";"1.6044700146";"0.4803229868";"15.795000076";"2004-11-16";"13:30:00"
"726";"1304";"13125";"0.5";"23.600000381";"3.2931599617";"0.7627419829";"34.659999847";"2004-11-16";"16:47:00"
"727";"1304";"13125";"1.5";"23.600000381";"2.1729800701";"0.5790320039";"26.034999847";"2004-11-16";"16:47:00"
"728";"1304";"13125";"2.5";"23.600000381";"1.86977005";"0.4504840076";"24.569999695";"2004-11-16";"16:47:00"
"729";"1304";"13125";"3.5";"23.600000381";"1.928730011";"0.5519350171";"24.149999619";"2004-11-16";"16:47:00"
"730";"1304";"13126";"0.5";"30.5";"2.1412398815";"0.5601609945";"22.549999237";"2004-11-16";"15:30:00"
"731";"1304";"13126";"1.5";"30.5";"2.1781599522";"0.5930640101";"21.100000381";"2004-11-16";"15:30:00"
"732";"1304";"13126";"2.5";"30.5";"1.7802699804";"0.4862900078";"22.055000305";"2004-11-16";"15:30:00"
"733";"1304";"13126";"3.5";"30.5";"1.6490000486";"0.4869349897";"17.959999084";"2004-11-16";"15:30:00"
"734";"1304";"13127";"0.5";"11.600000381";"2.0386900902";"0.1296769977";"22.239999771";"2004-11-17";"16:30:00"
"735";"1304";"13127";"1.5";"11.600000381";"1.9115300179";"0.5061290264";"20.270000458";"2004-11-17";"16:30:00"
"736";"1304";"13127";"2.5";"11.600000381";"1.8540999889";"0.5288709998";"20.819999695";"2004-11-17";"16:30:00"
"737";"1304";"13127";"3.5";"11.600000381";"1.8417999744";"0.496773988";"21.090000153";"2004-11-17";"16:30:00"
"738";"1304";"13128";"0.5";"3";"1.4275000095";"0.2922579944";"18.959999084";"2004-11-17";"15:10:00"
"739";"1304";"13128";"1.5";"3";"1.9156299829";"0.4624190032";"21.989999771";"2004-11-17";"15:10:00"
"740";"1304";"13128";"2.5";"3";"1.866410017";"0.4858059883";"20.809999466";"2004-11-17";"15:10:00"
"741";"1304";"13128";"3.5";"3";"1.681820035";"0.4572579861";"18.770000458";"2004-11-17";"15:10:00"
"742";"1304";"13129";"0.5";"8.1999998093";"1.4528599977";"0.3420970142";"18.467500687";"2004-11-17";"12:45:00"
"743";"1304";"13129";"1.5";"8.1999998093";"1.5033999681";"0.4348390102";"20.719999313";"2004-11-17";"12:45:00"
"744";"1304";"13129";"2.5";"8.1999998093";"1.5918300152";"0.4348390102";"19.11000061";"2004-11-17";"12:45:00"
"745";"1304";"13129";"3.5";"8.1999998093";"1.4781299829";"0.3546769917";"21.504999161";"2004-11-17";"12:45:00"
"746";"1308";"13130";"0.5";"1.5";"0.2863619924";"0.2382259965";"4.4400000572";"2005-03-16";"16:00:00"
"747";"1308";"13130";"1.5";"1.5";"0.210559994";"0.6912900209";"6.7049999237";"2005-03-16";"16:00:00"
"748";"1308";"13130";"2.5";"1.5";"0.1726589948";"0.6043549776";"3.4200000763";"2005-03-16";"16:00:00"
"749";"1308";"13130";"3.5";"1.5";"0.2274049968";"0.6891940236";"1.4850000143";"2005-03-16";"16:00:00"
"750";"1311";"13130";"0.5";"0.6000000238";"0.484288007";"0.1605650038";"5.1300001144";"2005-08-23";"15:40:00"
"751";"1311";"13130";"1.5";"0.6000000238";"0.5643010139";"0.1852259934";"4.0399999619";"2005-08-23";"15:40:00"
"752";"1311";"13130";"2.5";"0.6000000238";"0.3579519987";"0.1334519982";"3.4900000095";"2005-08-23";"15:40:00"
"753";"1311";"13130";"3.5";"0.6000000238";"0.2063490003";"0.055532299";"2.5199999809";"2005-08-23";"15:40:00"
"754";"1308";"13131";"0.5";"72.5";"1.9245200157";"0.494194001";"21.520000458";"2005-03-15";"09:27:00"
"755";"1308";"13131";"1.5";"72.5";"1.8318699598";"0.4798389971";"21.469999313";"2005-03-15";"09:27:00"
"756";"1308";"13131";"2.5";"72.5";"2.0719099045";"0.4451610148";"22.469999313";"2005-03-15";"09:27:00"
"757";"1308";"13131";"3.5";"72.5";"2.2824699879";"0.6575809717";"24.950000763";"2005-03-15";"09:27:00"
"758";"1308";"13132";"0.5";"68.699996948";"1.9371500015";"0.2130970061";"19.559999466";"2005-03-15";"11:50:00"
"759";"1308";"13132";"1.5";"68.699996948";"1.7097500563";"0.4679029882";"19.540000916";"2005-03-15";"11:50:00"
"760";"1308";"13132";"2.5";"68.699996948";"1.9750499725";"0.5541939735";"20.090000153";"2005-03-15";"11:50:00"
"761";"1308";"13132";"3.5";"68.699996948";"2.3709099293";"0.6240320206";"20.979999542";"2005-03-15";"11:50:00"
"762";"1308";"13133";"0.5";"40.599998474";"1.7981799841";"0.470968008";"18.219999313";"2005-03-15";"14:30:00"
"763";"1308";"13133";"1.5";"40.599998474";"1.7181700468";"0.4856449962";"18.790000916";"2005-03-15";"14:30:00"
"764";"1308";"13133";"2.5";"40.599998474";"2.1098101139";"0.5208060145";"21.799999237";"2005-03-15";"14:30:00"
"765";"1308";"13133";"3.5";"40.599998474";"1.8950400352";"0.5296769738";"19.549999237";"2005-03-15";"14:30:00"
"766";"1308";"13134";"0.5";"33.599998474";"1.928730011";"0.5283870101";"18.329999924";"2005-03-15";"13:23:00"
"767";"1308";"13134";"1.5";"33.599998474";"1.7181700468";"0.4640319943";"17.049999237";"2005-03-15";"13:23:00"
"768";"1308";"13134";"2.5";"33.599998474";"1.743440032";"0.4251610041";"17.459999084";"2005-03-15";"13:23:00"
"769";"1308";"13134";"3.5";"33.599998474";"1.8402899504";"0.4314520061";"18.170000076";"2005-03-15";"13:23:00"
"770";"1308";"13135";"0.5";"49";"1.7055399418";"0.0424676985";"16.969999313";"2005-03-16";"09:38:00"
"771";"1308";"13135";"1.5";"49";"1.4444400072";"0.0447418988";"17.450000763";"2005-03-16";"09:38:00"
"772";"1308";"13135";"2.5";"49";"1.6634199619";"0.0423065014";"16.819999695";"2005-03-16";"09:38:00"
"773";"1308";"13135";"3.5";"49";"1.6760599613";"0.046596799";"17.229999542";"2005-03-16";"09:38:00"
"774";"1308";"13136";"0.5";"29";"1.7055399418";"0.0466612987";"21.239999771";"2005-03-16";"10:26:00"
"775";"1308";"13136";"1.5";"29";"1.7139600515";"0.2632580101";"22.61000061";"2005-03-16";"10:26:00"
"776";"1308";"13136";"2.5";"29";"2.1687700748";"0.0566289984";"24.88999939";"2005-03-16";"10:26:00"
"777";"1308";"13136";"3.5";"29";"2.5225100517";"0.0508709997";"25.440000534";"2005-03-16";"10:26:00"
"778";"1308";"13137";"0.5";"40";"1.7181700468";"0.4608060122";"20.940000534";"2005-03-17";"09:20:00"
"779";"1308";"13137";"1.5";"40";"1.5834100246";"0.3435479999";"20.489999771";"2005-03-17";"09:20:00"
"780";"1308";"13137";"2.5";"40";"1.7771300077";"0.3806450069";"23.149999619";"2005-03-17";"09:20:00"
"781";"1308";"13137";"3.5";"40";"1.9497900009";"0.492742002";"23.100000381";"2005-03-17";"09:20:00"
"782";"1308";"13138";"0.5";"36";"1.7518600225";"0.4149999917";"20.209999084";"2005-03-17";"10:07:00"
"783";"1308";"13138";"1.5";"36";"1.8402899504";"0.4219349921";"21.299999237";"2005-03-17";"10:07:00"
"784";"1308";"13138";"2.5";"36";"1.9624199867";"0.4743550122";"21.739999771";"2005-03-17";"10:07:00"
"785";"1308";"13138";"3.5";"36";"2.3540599346";"0.5082259774";"22.299999237";"2005-03-17";"10:07:00"
"786";"1311";"13138";"0.5";"25.100000381";"2.4853899479";"0.5614060163";"25.909999847";"2005-08-24";"11:05:00"
"787";"1311";"13138";"1.5";"25.100000381";"1.9044500589";"0.5143749714";"21.219999313";"2005-08-24";"11:05:00"
"788";"1311";"13138";"2.5";"25.100000381";"1.8957099915";"0.4735940099";"21.309999466";"2005-08-24";"11:05:00"
"789";"1311";"13138";"3.5";"25.100000381";"1.9437600374";"0.5270310044";"23.540000916";"2005-08-24";"11:05:00"
"790";"1308";"13139";"0.5";"32.5";"1.781340003";"0.4125809968";"19.809999466";"2005-03-17";"10:50:00"
"791";"1308";"13139";"1.5";"32.5";"1.8824100494";"0.4961290061";"22.469999313";"2005-03-17";"10:50:00"
"792";"1308";"13139";"2.5";"32.5";"2.2529900074";"0.4974189997";"23.770000458";"2005-03-17";"10:50:00"
"793";"1308";"13139";"3.5";"32.5";"1.8655600548";"0.4891940057";"20.280000687";"2005-03-17";"10:50:00"
"794";"1311";"13139";"0.5";"23.5";"2.052959919";"0.5106250048";"24.370000839";"2005-08-24";"11:40:00"
"795";"1311";"13139";"1.5";"23.5";"1.7035200596";"0.4665629864";"20.799999237";"2005-08-24";"11:40:00"
"796";"1311";"13139";"2.5";"23.5";"1.9088200331";"0.4776560068";"22.270000458";"2005-08-24";"11:40:00"
"797";"1311";"13139";"3.5";"23.5";"2.3980300426";"0.6084370017";"25.510000229";"2005-08-24";"11:40:00"
"798";"1308";"13140";"0.5";"35";"1.7055399418";"0.0506935008";"16.670000076";"2005-03-16";"11:24:00"
"799";"1308";"13140";"1.5";"35";"1.6171000004";"0.0395805985";"16.620000839";"2005-03-16";"11:24:00"
"800";"1308";"13140";"2.5";"35";"1.6423699856";"0.0435160995";"17.459999084";"2005-03-16";"11:24:00"
"801";"1308";"13140";"3.5";"35";"1.6255199909";"0.0456774011";"17.5";"2005-03-16";"11:24:00"
"802";"1308";"13141";"0.5";"16.799999237";"1.6044700146";"0.4219349921";"20.5";"2005-03-17";"16:20:00"
"803";"1308";"13141";"1.5";"16.799999237";"1.9076700211";"0.4045160115";"21.159999847";"2005-03-17";"16:20:00"
"804";"1308";"13141";"2.5";"16.799999237";"1.8866200447";"0.2654840052";"20.510000229";"2005-03-17";"16:20:00"
"805";"1308";"13141";"3.5";"16.799999237";"2.1140201092";"0.513710022";"24.950000763";"2005-03-17";"16:20:00"
"806";"1308";"13142";"0.5";"9";"1.7265900373";"0.3877420127";"22.159999847";"2005-03-17";"15:13:00"
"807";"1308";"13142";"1.5";"9";"2.0255899429";"0.4127419889";"23.129999161";"2005-03-17";"15:13:00"
"808";"1308";"13142";"2.5";"9";"2.080329895";"0.4059680104";"22.040000916";"2005-03-17";"15:13:00"
"809";"1308";"13142";"3.5";"9";"1.9455699921";"0.3843550086";"21.329999924";"2005-03-17";"15:13:00"
"810";"1308";"13143";"0.5";"4";"2.0508499146";"0.251774013";"22.340000153";"2005-03-17";"13:40:00"
"811";"1308";"13143";"1.5";"4";"1.819239974";"0.404839009";"21.010000229";"2005-03-17";"13:40:00"
"812";"1308";"13143";"2.5";"4";"1.5834100246";"0.353226006";"19.190000534";"2005-03-17";"13:40:00"
"813";"1308";"13143";"3.5";"4";"1.5455100536";"0.2933869958";"16.649999619";"2005-03-17";"13:40:00"
"814";"1311";"13144";"0.5";"78.400001526";"2.2403600216";"0.592903018";"21.809999466";"2005-08-21";"09:30:00"
"815";"1311";"13144";"1.5";"78.400001526";"1.9961099625";"0.564677";"20.090000153";"2005-08-21";"09:30:00"
"816";"1311";"13144";"2.5";"78.400001526";"1.86977005";"0.5430650115";"19.649999619";"2005-08-21";"09:30:00"
"817";"1311";"13144";"3.5";"78.400001526";"1.8739800453";"0.546612978";"19.829999924";"2005-08-21";"09:30:00"
"818";"1311";"13145";"0.5";"57";"2.2364199162";"0.5004690289";"20.88999939";"2005-08-21";"11:15:00"
"819";"1311";"13145";"1.5";"57";"2.0136499405";"0.4945310056";"18.469999313";"2005-08-21";"11:15:00"
"820";"1311";"13145";"2.5";"57";"1.9306600094";"0.4975000024";"18.604999542";"2005-08-21";"11:15:00"
"821";"1311";"13145";"3.5";"57";"1.5681099892";"0.5473440289";"20.930000305";"2005-08-21";"11:15:00"
"822";"1311";"13146";"0.5";"28.700000763";"2.1883699894";"0.5092189908";"20.510000229";"2005-08-21";"12:55:00"
"823";"1311";"13146";"1.5";"28.700000763";"1.98743999";"0.5042189956";"21.209999084";"2005-08-21";"12:55:00"
"824";"1311";"13146";"2.5";"28.700000763";"2.232049942";"0.5774999857";"21.219999313";"2005-08-21";"12:55:00"
"825";"1311";"13146";"3.5";"28.700000763";"1.4938600063";"0.5085939765";"20.430000305";"2005-08-21";"12:55:00"
"826";"1311";"13147";"0.5";"25";"2.2908899784";"0.2899549901";"22.61000061";"2005-08-21";"12:10:00"
"827";"1311";"13147";"1.5";"25";"1.86977005";"0.0596709996";"20.399999619";"2005-08-21";"12:10:00"
"828";"1311";"13147";"2.5";"25";"1.6928999424";"0.3545550108";"18.63999939";"2005-08-21";"12:10:00"
"829";"1311";"13147";"3.5";"25";"1.6928999424";"0.3483060002";"18.090000153";"2005-08-21";"12:10:00"
"830";"1311";"13148";"0.5";"40.5";"2.4766600132";"0.5378119946";"22.200000763";"2005-08-23";"08:15:00"
"831";"1311";"13148";"1.5";"40.5";"2.114109993";"0.517343998";"20.190000534";"2005-08-23";"08:15:00"
"832";"1311";"13148";"2.5";"40.5";"1.8651399612";"0.0881405994";"18.780000687";"2005-08-23";"08:15:00"
"833";"1311";"13148";"3.5";"40.5";"1.9044500589";"0.4503119886";"17.760000229";"2005-08-23";"08:15:00"
"834";"1311";"13149";"0.5";"22.100000381";"2.1010100842";"0.3681249917";"25.270000458";"2005-08-23";"09:20:00"
"835";"1311";"13149";"1.5";"22.100000381";"1.8476599455";"0.3590619862";"21.829999924";"2005-08-23";"09:20:00"
"836";"1311";"13149";"2.5";"22.100000381";"1.7734099627";"0.4192189872";"22.620000839";"2005-08-23";"09:20:00"
"837";"1311";"13149";"3.5";"22.100000381";"1.629259944";"0.3515619934";"23.5";"2005-08-23";"09:20:00"
"838";"1311";"13150";"0.5";"24";"3.9107298851";"0.5776559711";"30.030000687";"2005-08-24";"10:40:00"
"839";"1311";"13150";"1.5";"24";"1.8913400173";"0.5220310092";"27.899999619";"2005-08-24";"10:40:00"
"840";"1311";"13150";"2.5";"24";"2.0092799664";"0.4801560044";"24.870000839";"2005-08-24";"10:40:00"
"841";"1311";"13150";"3.5";"24";"1.7515699863";"0.4765619934";"24.754999161";"2005-08-24";"10:40:00"
"842";"1311";"13151";"0.5";"30.200000763";"2.2975699902";"0.3528119922";"21.879999161";"2005-08-22";"13:30:00"
"843";"1311";"13151";"1.5";"30.200000763";"2.3019399643";"0.3464060128";"21.049999237";"2005-08-22";"13:30:00"
"844";"1311";"13151";"2.5";"30.200000763";"2.0835399628";"0.4243749976";"20.36000061";"2005-08-22";"13:30:00"
"845";"1311";"13151";"3.5";"30.200000763";"1.9131799936";"0.3470309973";"18.709999084";"2005-08-22";"13:30:00"
"846";"1311";"13152";"0.5";"8.6999998093";"1.9750499725";"0.3091520071";"20.805000305";"2005-08-22";"12:35:00"
"847";"1311";"13152";"1.5";"8.6999998093";"1.3602199554";"0.4177100062";"21.959999084";"2005-08-22";"12:35:00"
"848";"1311";"13152";"2.5";"8.6999998093";"2.2150900364";"0.4845159948";"22.879999161";"2005-08-22";"12:35:00"
"849";"1311";"13152";"3.5";"8.6999998093";"2.1182301044";"0.4683870077";"22.030000687";"2005-08-22";"12:35:00"
"850";"1311";"13153";"0.5";"1";"1.7897599936";"0.3477419913";"23.030000687";"2005-08-22";"11:22:00"
"851";"1311";"13153";"1.5";"1";"1.5834100246";"0.376774013";"22.979999542";"2005-08-22";"11:22:00"
"852";"1311";"13153";"2.5";"1";"1.9118800163";"0.3670969903";"25.959999084";"2005-08-22";"11:22:00"
"853";"1311";"13153";"3.5";"1";"2.0003199577";"0.4038709998";"26.770000458";"2005-08-22";"11:22:00"
"854";"1311";"13154";"0.5";"1.5";"1.7939699888";"0.2670969963";"16.520000458";"2005-08-22";"10:40:00"
"855";"1311";"13154";"1.5";"1.5";"1.6886899471";"0.323386997";"19.020000458";"2005-08-22";"10:40:00"
"856";"1311";"13154";"2.5";"1.5";"1.5033999681";"0.3137100041";"21.844999313";"2005-08-22";"10:40:00"
"857";"1311";"13154";"3.5";"1.5";"1.2296700478";"0.2761290073";"17.129999161";"2005-08-22";"10:40:00"
"858";"1406";"14085";"0.5";"1";"0.3761300147";"0.1135649979";"2.8299999237";"2006-03-28";"10:32:00"
"859";"1406";"14085";"1.5";"1";"0.2350810021";"0.0895161033";"2.3800001144";"2006-03-28";"10:32:00"
"860";"1406";"14085";"2.5";"1";"0.1581449956";"0.0800483972";"1.8200000525";"2006-03-28";"10:32:00"
"861";"1406";"14085";"3.5";"1";"0.0726613998";"0.0778386965";"1.1299999952";"2006-03-28";"10:32:00"
"862";"1406";"14086";"0.5";"51";"2.3550798893";"0.6313229799";"34.310001373";"2006-03-28";"15:37:00"
"863";"1406";"14086";"1.5";"51";"2.7976601124";"0.5051940084";"32.900001526";"2006-03-28";"15:37:00"
"864";"1406";"14086";"2.5";"51";"2.5944399834";"0.5242260098";"32.380001068";"2006-03-28";"15:37:00"
"865";"1406";"14086";"3.5";"51";"2.6248600483";"0.5785809755";"31.930000305";"2006-03-28";"15:37:00"
"866";"1406";"14087";"0.5";"39";"2.8166999817";"0.2113710046";"33.959999084";"2006-03-28";"15:00:00"
"867";"1406";"14087";"1.5";"39";"2.7825000286";"0.6739029884";"32.459999084";"2006-03-28";"15:00:00"
"868";"1406";"14087";"2.5";"39";"2.7354900837";"0.631806016";"33.009998322";"2006-03-28";"15:00:00"
"869";"1406";"14087";"3.5";"39";"2.6158099174";"0.5395479798";"33.13999939";"2006-03-28";"15:00:00"
"870";"1406";"14088";"0.5";"55.5";"2.295249939";"0.5677739978";"29.440000534";"2006-03-29";"12:40:00"
"871";"1406";"14088";"1.5";"55.5";"2.350810051";"0.5764840245";"28.180000305";"2006-03-29";"12:40:00"
"872";"1406";"14088";"2.5";"55.5";"2.1285500526";"0.4884189963";"29.090000153";"2006-03-29";"12:40:00"
"873";"1406";"14088";"3.5";"55.5";"2.1712899208";"0.5790640116";"29";"2006-03-29";"12:40:00"
"874";"1406";"14089";"0.5";"6.8000001907";"1.2138700485";"0.2511770129";"9.8100004196";"2006-03-29";"11:15:00"
"875";"1406";"14089";"1.5";"6.8000001907";"0.5513719916";"0.1164840013";"7.1199998856";"2006-03-29";"11:15:00"
"876";"1406";"14089";"2.5";"6.8000001907";"0.4616140127";"0.1284189969";"3.1600000858";"2006-03-29";"11:15:00"
"877";"1406";"14089";"3.5";"6.8000001907";"0.2778230011";"0.0984354988";"2.6600000858";"2006-03-29";"11:15:00"
"878";"1409";"14090";"0.5";"1.5";"0.5770170093";"0.0087419301";"5.3800001144";"2006-08-10";"16:55:00"
"879";"1409";"14090";"1.5";"1.5";"0.3718549907";"0.0097419303";"3.3900001049";"2006-08-10";"16:55:00"
"880";"1409";"14090";"2.5";"1.5";"0.3718549907";"0.1283230036";"3.3399999142";"2006-08-10";"16:55:00"
"881";"1409";"14090";"3.5";"1.5";"0.1666940004";"0.0041451599";"3.1099998951";"2006-08-10";"16:55:00"
"882";"1409";"14091";"0.5";"50.599998474";"2.4721000195";"0.3765810132";"34.459999084";"2006-08-10";"08:44:00"
"883";"1409";"14091";"1.5";"50.599998474";"2.5346000195";"0.2060970068";"32.830001831";"2006-08-10";"08:44:00"
"884";"1409";"14091";"2.5";"50.599998474";"2.3422598839";"0.1897580028";"32.220001221";"2006-08-10";"08:44:00"
"885";"1409";"14091";"3.5";"50.599998474";"2.2781500816";"0.2101770043";"31.329999924";"2006-08-10";"08:44:00"
"886";"1406";"14092";"0.5";"24.5";"3.6421000957";"0.5306770205";"27.38999939";"2006-03-28";"14:19:00"
"887";"1406";"14092";"1.5";"24.5";"3.8467800617";"0.506806016";"26.770000458";"2006-03-28";"14:19:00"
"888";"1406";"14092";"2.5";"24.5";"3.7043099403";"0.4705159962";"29.11000061";"2006-03-28";"14:19:00"
"889";"1406";"14092";"3.5";"24.5";"2.957750082";"0.2191610038";"11.109999657";"2006-03-28";"14:19:00"
"890";"1409";"14092";"0.5";"62.200000763";"2.8924899101";"0.6306669712";"35.700000763";"2006-08-11";"07:50:00"
"891";"1409";"14092";"1.5";"62.200000763";"3.0222799778";"0.6506670117";"36.619998932";"2006-08-11";"07:50:00"
"892";"1409";"14092";"2.5";"62.200000763";"2.4938399792";"0.6426669955";"35.290000916";"2006-08-11";"07:50:00"
"893";"1409";"14092";"3.5";"62.200000763";"2.6236400604";"0.6448330283";"32.840000153";"2006-08-11";"07:50:00"
"894";"1409";"14093";"0.5";"40.5";"2.5901699066";"0.1595650017";"35.369998932";"2006-08-10";"08:16:00"
"895";"1409";"14093";"1.5";"40.5";"2.6286299229";"0.2224189937";"34.720001221";"2006-08-10";"08:16:00"
"896";"1409";"14093";"2.5";"40.5";"2.5431499481";"0.1641770005";"34.63999939";"2006-08-10";"08:16:00"
"897";"1409";"14093";"3.5";"40.5";"2.5260500908";"0.1607740074";"35";"2006-08-10";"08:16:00"
"898";"1409";"14094";"0.5";"3.0999999046";"1.0386300087";"0.0076290299";"6.1799998283";"2006-08-10";"10:35:00"
"899";"1409";"14094";"1.5";"3.0999999046";"0.4829849899";"0.0070483899";"5.8400001526";"2006-08-10";"10:35:00"
"900";"1409";"14094";"2.5";"3.0999999046";"0.1538709998";"0.0069193598";"3.3699998856";"2006-08-10";"10:35:00"
"901";"1409";"14094";"3.5";"3.0999999046";"0.1666940004";"0.0037903199";"2.7799999714";"2006-08-10";"10:35:00"
"902";"1403";"14095";"0.5";"4";"0.2315039933";"0.0460667014";"2.1800000668";"2005-11-15";"15:00:00"
"903";"1403";"14095";"1.5";"4";"0.1921920031";"0.0107000005";"2.1300001144";"2005-11-15";"15:00:00"
"904";"1403";"14095";"2.5";"4";"0.2795520127";"0.0250666998";"1.9700000286";"2005-11-15";"15:00:00"
"905";"1403";"14095";"3.5";"4";"0.2664479911";"0.0547666997";"2.1500000954";"2005-11-15";"15:00:00"
"906";"1403";"14096";"0.5";"51";"2.8268399239";"0.6935330033";"34.060001373";"2005-11-15";"09:25:00"
"907";"1403";"14096";"1.5";"51";"3.4245100021";"0.2453169972";"34.029998779";"2005-11-15";"09:25:00"
"908";"1403";"14096";"2.5";"51";"2.9440300465";"0.2334499955";"32.619998932";"2005-11-15";"09:25:00"
"909";"1403";"14096";"3.5";"51";"2.9658699036";"0.3308669925";"24.129999161";"2005-11-15";"09:25:00"
"910";"1403";"14097";"0.5";"38";"1.6598399878";"0.4820170105";"36.319999695";"2005-11-14";"08:20:00"
"911";"1403";"14097";"1.5";"38";"2.8232200146";"1.6158699989";"34.88999939";"2005-11-14";"08:20:00"
"912";"1403";"14097";"2.5";"38";"2.7526600361";"0.3770669997";"34.029998779";"2005-11-14";"08:20:00"
"913";"1403";"14097";"3.5";"38";"2.6358599663";"0.5189329982";"32.419998169";"2005-11-14";"08:20:00"
"914";"1403";"14098";"0.5";"57";"2.3674600124";"0.5646169782";"29.729999542";"2005-11-14";"13:00:00"
"915";"1403";"14098";"1.5";"57";"1.6423699856";"0.4045329988";"27.979999542";"2005-11-14";"13:00:00"
"916";"1403";"14098";"2.5";"57";"1.4064999819";"0.307366997";"27.540000916";"2005-11-14";"13:00:00"
"917";"1403";"14098";"3.5";"57";"1.5773299932";"0.6423670053";"25.780000687";"2005-11-14";"13:00:00"
"918";"1403";"14099";"0.5";"5.5";"0.4673759937";"0.123567";"4.6700000763";"2005-11-14";"10:35:00"
"919";"1403";"14099";"1.5";"5.5";"0.3363359869";"0.1123000011";"4.2199997902";"2005-11-14";"10:35:00"
"920";"1403";"14099";"2.5";"5.5";"0.3101280034";"0.1058169976";"5.9200000763";"2005-11-14";"10:35:00"
"921";"1403";"14099";"3.5";"5.5";"0.2926560044";"0.0324333012";"4.0300002098";"2005-11-14";"10:35:00"
"922";"1409";"14102";"0.5";"43.400001526";"2.540199995";"0.6576669812";"29.399999619";"2006-08-11";"09:30:00"
"923";"1409";"14102";"1.5";"43.400001526";"2.4845700264";"0.5706670284";"29.969999313";"2006-08-11";"09:30:00"
"924";"1409";"14102";"2.5";"43.400001526";"2.4011399746";"0.6753330231";"29.489999771";"2006-08-11";"09:30:00"
"925";"1409";"14102";"3.5";"43.400001526";"1.6780099869";"0.6798329949";"29.090000153";"2006-08-11";"09:30:00"
"926";"1409";"14103";"0.5";"43";"2.1925399303";"0.4584189951";"29.680000305";"2006-08-09";"15:41:00"
"927";"1409";"14103";"1.5";"43";"2.2018098831";"0.5093870163";"28.409999847";"2006-08-09";"15:41:00"
"928";"1409";"14103";"2.5";"43";"2.030299902";"0.4587419927";"28.149999619";"2006-08-09";"15:41:00"
"929";"1409";"14103";"3.5";"43";"2.1276500225";"0.106193997";"28.819999695";"2006-08-09";"15:41:00"
"930";"1409";"14104";"0.5";"53";"1.2010500431";"0.5780000091";"29.979999542";"2006-08-09";"15:17:00"
"931";"1409";"14104";"1.5";"53";"0.8078240156";"0.6856669784";"29.079999924";"2006-08-09";"15:17:00"
"932";"1409";"14104";"2.5";"53";"1.0984699726";"0.5808330178";"90.089996338";"2006-08-09";"15:17:00"
"933";"1409";"14104";"3.5";"53";"1.5857299566";"0.5928329825";"28.790000916";"2006-08-09";"15:17:00"
"934";"1409";"14105";"0.5";"55";"1.2053200006";"0.1289190054";"31.11000061";"2006-08-09";"14:47:00"
"935";"1409";"14105";"1.5";"55";"1.427579999";"0.3987419903";"30.13999939";"2006-08-09";"14:47:00"
"936";"1409";"14105";"2.5";"55";"0.6881459951";"0.1147740036";"29.969999313";"2006-08-09";"14:47:00"
"937";"1409";"14105";"3.5";"55";"0.7137910128";"0.1354999989";"28.959999084";"2006-08-09";"14:47:00"
"938";"1409";"14106";"0.5";"48.799999237";"2.6329100132";"0.6600000262";"103.69999695";"2006-08-09";"14:15:00"
"939";"1409";"14106";"1.5";"48.799999237";"2.2610499859";"0.6528329849";"97.050003052";"2006-08-09";"14:15:00"
"940";"1409";"14106";"2.5";"48.799999237";"2.1499199867";"0.5826669931";"96.690002441";"2006-08-09";"14:15:00"
"941";"1409";"14106";"3.5";"48.799999237";"1.9533100128";"0.597333014";"88.190002441";"2006-08-09";"14:15:00"
"942";"1409";"14107";"0.5";"25";"2.4196801186";"0.1537259966";"29.049999237";"2006-08-09";"13:35:00"
"943";"1409";"14107";"1.5";"25";"2.3037900925";"0.1006290019";"27.739999771";"2006-08-09";"13:35:00"
"944";"1409";"14107";"2.5";"25";"2.1786398888";"0.0825323015";"27.909999847";"2006-08-09";"13:35:00"
"945";"1409";"14107";"3.5";"25";"2.1369199753";"0.0997096971";"30.530000687";"2006-08-09";"13:35:00"
"946";"1506";"15181";"0.5";"93";"1.6712100506";"0.4493060112";"48.290000916";"2006-04-06";"10:00:00"
"947";"1506";"15181";"1.5";"93";"1.7353299856";"0.5299519897";"44.830001831";"2006-04-06";"10:00:00"
"948";"1506";"15181";"2.5";"93";"1.684030056";"0.4739840031";"38.979999542";"2006-04-06";"10:00:00"
